month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202007,80814,"divide, co",*,583799.5,0.0811,,18,-0.1,,32,-0.1351,,12,-0.4,-0.4,0,,,12,0,-0.25,17,0.1333,-0.1053,214.7004608,0.1011,0.153,3290.5,0.1308,0.3204,815524,0.09,0.2109,35,0,-0.4531,0.9444,0.1944,0.5222
202007,78606,"blanco, tx",*,460050,-0.0043,0.1963,46,-0.1154,,59,-0.1061,-0.3179,12,-0.4,0,0,,,0,-1,-1,21,-0.087,0.1667,179.3551742,-0.0993,0.0296,2237,0.1074,0.1425,592655,0.0329,0.056,67,-0.1067,-0.3431,0.4565,0.0142,0.2422
202007,2026,"dedham, ma",,752000,-0.0439,0.0819,46,0.0222,0,51.5,0.5606,-0.0283,36,-0.1818,1.25,0,,,4,-0.6667,-0.5,11,-0.0833,0,341.4544112,-0.0005,0.0728,2182.5,-0.0587,-0.027,1076662,-0.0463,0.223,57,0,0,0.2391,-0.0275,0
202007,71635,"crossett, ar",*,119050,-0.0083,0.0357,41,0.0513,,137,0.1369,,4,,,0,,,4,-0.5,0,5,0,4,61.27389204,-0.0033,0.0098,1882,-0.0324,0.0681,120314,-0.0238,0.0252,46,0.0455,0.0455,0.122,-0.0063,0.0987
202007,55411,"minneapolis, mn",,220000,-0.0538,0.2757,31,0.1071,-0.1622,35.5,0.449,-0.1235,28,0.1667,0.4,0,,,12,2,-0.5,34,0.36,0.0625,132.6201847,0.0045,-0.0172,1611.5,-0.0674,0.2377,226652,-0.0601,0.1764,65,0.2264,-0.058,1.0968,0.2039,0.2319
202007,64158,"kansas city, mo",*,402050,-0.0264,0.3795,15,0.25,,37.5,-0.3478,-0.3534,4,-0.5,-0.5,0,,,4,,0,29,0.2083,13.5,145.4722857,0.0188,0.078,2552.5,-0.1279,0.058,377053,-0.0439,0.1939,44,0.2222,2.1429,1.9333,-0.0667,1.7667
202007,98506,"olympia, wa",,430025,0,-0.0733,21,-0.1923,-0.125,43,-0.0227,-0.0947,12,-0.5,0,0,,,4,0,-0.75,30,0.5,0.7647,229.0822387,0.0147,0.1263,2028,-0.0208,-0.1403,453227,-0.0265,-0.1231,51,0.1087,0.2439,1.4286,0.6593,0.7202
202007,25504,"barboursville, wv",*,189550,0.0586,-0.1386,29,-0.1212,,51.5,-0.189,-0.0885,4,-0.75,-0.8,0,,,12,0.5,0.5,28,-0.0968,1.1538,113.5606061,0.1195,0.1943,1665.5,-0.0063,-0.323,277251,-0.1441,-0.1541,57,-0.1094,-0.1739,0.9655,0.0261,0.7334
202007,59047,"livingston, mt",*,549050,-0.0008,,59,-0.0781,,76.5,0.1087,,20,0,-0.4444,0,,,16,1,-0.5,67,0.1754,0.2885,232.3375925,-0.007,0.1174,2190.5,0.1052,0.0657,918477,0.1923,0.3799,126,0.0413,-0.2125,1.1356,0.245,0.6541
202007,85297,"gilbert, az",*,514550,0.061,0.0895,43,0.0238,,39,-0.1522,0.0986,40,0.1111,-0.2857,8,1,,12,-0.25,-0.7857,92,-0.1321,0.011,198.4017529,0.0594,0.1982,2901,0.0002,-0.1176,616095,0.0676,0.0455,135,-0.0878,-0.2416,2.1395,-0.3843,1.0936
202007,92109,"san diego, ca",,1224550,0.0213,-0.0486,111,-0.0263,-0.1328,36.5,0.0282,-0.2843,60,-0.25,0.3636,0,,,36,0,0.2857,74,0.1746,0.2759,800.8381924,-0.0158,0.026,1340.5,0.0171,-0.1264,1516358,-0.0153,0.0018,185,0.0452,-0.0054,0.6667,0.114,0.2135
202007,77414,"bay city, tx",*,210050,0.037,,115,-0.1154,,87,-0.1754,,16,-0.6,-0.6,0,,,20,0.25,-0.5455,35,0.129,0.2963,112.8960576,-0.0079,-0.0306,1715,0.0088,0.0502,242222,0.0433,0.0709,150,-0.0683,-0.4094,0.3043,0.0659,0.1854
202007,92106,"san diego, ca",,1299050,0.0269,-0.0715,54,0,-0.2603,36.5,0.1061,-0.1512,36,0,0.125,0,,,20,0.25,-0.1667,39,0.3,0.2188,676.7980457,0.0639,0.0872,2108,0.0498,-0.0348,1676207,0.0035,-0.1727,93,0.1071,-0.1143,0.7222,0.1667,0.2839
202007,80459,"kremmling, co",*,412050,0.0237,0.0497,34,0.2143,,47.5,-0.2963,-0.554,4,-0.6667,,0,,,8,0,-0.5,16,0.1429,3,195.3701923,0.0398,-0.1377,2272.5,-0.0464,0.3255,1295252,-0.0684,0.1203,50,0.1905,0.3514,0.4706,-0.0294,0.3494
202007,11520,"freeport, ny",*,449250,0.0446,0.052,163,-0.0181,,71.5,-0.2434,0.2544,60,0.3636,0.3636,0,-1,,28,0.75,-0.3,183,0.1091,10.4375,0,,,0,,,449813,0.0297,0.0535,346,0.0453,0.7387,1.1227,0.1287,1.0353
202007,12586,"walden, ny",*,275050,-0.009,,127,-0.0522,,105.5,0.3613,,20,-0.5,0,0,-1,,4,-0.5,-0.8,23,0.2105,4.75,147.2297422,0.0033,-0.0276,1865,0.0057,0.078,286553,0.0016,-0.0192,150,-0.0196,0.8987,0.1811,0.0393,0.1278
202007,99801,"juneau, ak",*,427000,-0.0183,,57,-0.1094,,62.5,0.3298,,20,0,0.25,0,,,8,-0.3333,-0.6667,82,0.038,,234.5772648,-0.026,0.0189,1577,-0.0463,-0.1429,420937,-0.0592,-0.0246,139,-0.028,0.4787,1.4386,0.2042,1.4386
202007,18610,"blakeslee, pa",*,220450,0.0157,,38,-0.1556,,86.5,-0.1953,,8,-0.5,-0.3333,0,,,8,0,-0.75,24,0.8462,0.2632,100,-0.0159,0.0478,2302.5,0.0419,0.1933,213310,-0.0162,0.1772,62,0.069,-0.3404,0.6316,0.3427,0.3782
202007,85303,"glendale, az",*,302500,0.0083,,15,-0.4444,,68,0.2035,,16,-0.2,-0.5,0,,-1,4,-0.5,-0.75,48,-0.1579,0.1429,153.6537354,0.0116,0.0662,1962,-0.0478,0.0406,348422,0.0282,0.0321,63,-0.25,-0.2317,3.2,1.0889,2.15
202007,77063,"houston, tx",*,304725,-0.0011,,138,-0.1375,,84,0,,44,0.2222,-0.0833,4,,,32,-0.2727,-0.3846,58,0.4872,0.4872,156.1056651,-0.0029,0.0102,1932.5,-0.0284,-0.0424,458782,-0.0237,-0.0522,196,-0.0151,-0.1441,0.4203,0.1765,0.215
202007,28466,"wallace, nc",*,349050,0.2038,0.1952,32,-0.0588,,119,0.2205,0.2205,4,-0.5,-0.6667,0,,,12,,-0.4,16,-0.1111,1.2857,116.016635,-0.0036,-0.0349,2884.5,0.2306,0.0524,319649,0.0869,0.0352,48,-0.0769,-0.0204,0.5,-0.0294,0.3333
202007,12305,"schenectady, ny",,525050,0,0.9335,17,0.0625,-0.2609,462,0.056,3.5517,0,,-1,0,,,0,,,4,0.3333,1,174.6506986,-0.3683,0.1483,2246.5,0.183,0.183,418816,-0.0147,0.141,21,0.1053,-0.16,0.2353,0.0478,0.1483
202007,49021,"bellevue, mi",*,239550,0.0194,-0.022,14,0.0769,,61,0.4023,0.0702,8,1,0,0,,,0,,,16,-0.1579,3,92.67614339,0.0189,-0.1538,2381.5,0.4042,0.3275,222563,0.0955,-0.0547,30,-0.0625,0.4286,1.1429,-0.3187,0.9076
202007,78242,"san antonio, tx",*,194799,-0.0089,0.0671,60,-0.0769,-0.1781,99.5,0.0102,,24,0.2,0.2,4,-0.75,,8,-0.6,-0.3333,75,-0.0385,0.2712,125.5707341,0.0041,0.0994,1558.5,-0.0003,0.0287,182440,-0.004,0.0598,135,-0.0559,0.0227,1.25,0.05,0.4418
202007,41240,"paintsville, ky",*,118650,0.0956,-0.087,48,0.0213,,196.5,-0.0101,0.3599,4,0,0,0,,,8,,1,11,0.375,1.75,67.48466258,0.0321,-0.0513,1738,0.0206,-0.1379,140446,0.0325,-0.218,59,0.0727,0.0351,0.2292,0.059,0.1537
202007,17059,"mifflintown, pa",*,164950,0,-0.0294,24,-0.2,,130,-0.4409,0.256,0,-1,-1,0,,,4,0,-0.5,18,0.0588,5,65.45658683,-0.1391,-0.2213,2185,0.0191,0.0074,265452,0.1092,0.2894,42,-0.1064,-0.1429,0.75,0.1833,0.6848
202007,45238,"cincinnati, oh",*,152500,0.1509,0.2449,15,0.0714,,15,-0.5455,-0.5652,24,0,-0.3333,0,,,4,-0.5,-0.75,108,0.2558,0.5211,101.5693119,0.017,0.2336,1417,0.1451,0.01,159999,-0.0193,0.0771,123,0.23,0.0603,7.2,1.0571,5.6222
202007,48076,"southfield, mi",*,229050,0.0409,0.0651,28,-0.125,,17,-0.3462,-0.3462,24,-0.1429,-0.4,0,,,8,0,-0.6667,8,-0.1111,3,120.5357686,-0.0674,-0.0151,1754,0.0174,0.0976,230393,0.0237,0.1467,36,-0.122,-0.3077,0.2857,0.0045,0.2457
202007,7885,"wharton, nj",,299950,0.0016,-0.1046,34,0.0625,-0.3704,37,0.1563,-0.1778,24,1,0.5,0,,,12,0.5,2,1,0,,61.33387889,,,461,,,301429,0.0109,-0.0938,35,0.0606,-0.3519,0.0294,-0.0018,0.0294
202007,14712,"bemus point, ny",*,337500,-0.0288,,20,-0.2308,,76,0.0857,,4,0,-0.5,0,,,4,0,-0.5,2,1,1,154.7686409,-0.0086,-0.0235,1932.5,0.056,-0.1074,524044,0.0767,0.1527,22,-0.1852,-0.45,0.1,0.0615,0.0744
202007,83833,"harrison, id",*,685050,0.0148,-0.1932,56,-0.0345,,84.5,-0.1105,0.1192,12,0,0,0,,,4,,-0.75,2,1,-0.6667,326.47396,-0.0213,-0.1396,2310,-0.0321,-0.1457,1239582,-0.0147,-0.1249,58,-0.0169,-0.3333,0.0357,0.0185,-0.0384
202007,18944,"perkasie, pa",*,473809.5,0.0385,,45,-0.0625,,87.5,-0.0642,,16,-0.3333,-0.3333,4,,,12,-0.5,-0.4,11,-0.3529,-0.3529,174.3943452,0.0054,0.0573,2585,0.0195,0.0197,659226,0.0319,0.2554,56,-0.1385,-0.4955,0.2444,-0.1097,0.0636
202007,29036,"chapin, sc",*,305050,0.0427,,128,-0.0376,,39,-0.0824,,52,-0.2778,-0.1875,24,0.2,5,36,-0.3077,-0.5714,0,-1,,118.2537778,0.0352,0.012,2611,-0.0401,0.0554,411045,0.0701,0.1109,128,-0.0448,-0.4311,0,-0.0075,0
202007,32640,"hawthorne, fl",*,277549.5,-0.0175,0.1122,36,0.0286,,144.5,0.17,0.296,16,3,0.3333,4,,,0,,-1,25,0.087,3.1667,156.1631944,-0.0458,0.2233,1828.5,-0.0092,-0.1154,276332,-0.0159,-0.0328,61,0.0517,0.0167,0.6944,0.0373,0.5833
202007,37381,"spring city, tn",*,282550,0.0907,,64,-0.2289,,123,0.0982,,24,2,-0.4,0,,,4,-0.5,-0.8571,53,0.1778,1.4091,142.6041667,0.0253,-0.0058,1860,0.0142,-0.1298,341479,0.0435,-0.0049,117,-0.0859,-0.2548,0.8281,0.286,0.6652
202007,39565,"vancleave, ms",*,290049,0.0823,,29,-0.0645,,68,-0.0216,,16,1,1,0,,,8,1,-0.6,27,0.08,1.4545,107.8469269,-0.0053,0.0271,2721,-0.0256,0.2282,376696,0.0664,0.429,56,0,-0.1884,0.931,0.1246,0.7414
202007,15232,"pittsburgh, pa",*,724550,-0.034,,42,0.0244,,48,0.4118,,16,0.3333,3,0,,,12,-0.25,0.5,21,0.2353,0.6154,237.7023766,-0.0037,,1969,0.0385,,981613,-0.0554,0.1976,63,0.0862,0.4,0.5,0.0854,0.0938
202007,93442,"morro bay, ca",,812050,0.0628,0.1165,37,-0.0263,0.0571,57,-0.3559,-0.1915,20,0.25,1.5,0,,,8,0,0,25,0.25,0.087,500.7145923,0,0.0371,1650,-0.0108,0.1111,946804,0.0133,0.063,62,0.069,0.069,0.6757,0.1494,0.0185
202007,22967,"roseland, va",*,307500,0.0788,0.0638,92,-0.156,,162,0.0286,0.3444,24,-0.1429,0,0,,,8,-0.3333,-0.5,59,0.6857,1.8095,146.9974906,0.0175,-0.0324,2006,0.0631,0.1144,373755,0.0345,0.142,151,0.0486,-0.0621,0.6413,0.3202,0.4913
202007,27571,"rolesville, nc",*,377500,-0.0442,,28,-0.1765,,43.5,-0.2689,-0.4727,8,-0.7143,-0.6,0,,,0,-1,-1,16,0,0.3333,151.0989011,0.0416,0.1153,2586,-0.0634,-0.1396,349431,-0.0695,-0.1424,44,-0.12,-0.3623,0.5714,0.1008,0.3609
202007,12060,"east chatham, ny",*,539050,0.1978,,18,0.5,-0.3571,146.5,-0.4376,0.7545,0,,-1,0,,,0,,-1,7,-0.2222,0.1667,196.0357143,0.1426,0.0854,3110,0.045,0.4684,747911,0.4137,0.765,25,0.1905,-0.2647,0.3889,-0.3611,0.1746
202007,8510,"millstone township, nj",*,850800,0.0044,,40,0.0256,,52,-0.5478,-0.1746,16,0,0.3333,0,,,4,-0.5,-0.75,17,3.25,16,184.0885685,0,0.098,3752,0,0.3511,927700,0.0017,0.2446,57,0.3256,-0.1493,0.425,0.3224,0.4098
202007,46217,"indianapolis, in",*,230000,-0.0173,0.1555,19,-0.1739,,47,-0.1897,,24,0,-0.25,0,,,4,-0.5,-0.8,87,0.0357,0.0235,111.8220829,0.0066,0.1409,2028,-0.0238,0.0307,281998,-0.008,0.0494,106,-0.0093,-0.2263,4.5789,0.9268,2.9443
202007,40515,"lexington, ky",*,413550,0.0883,,56,-0.0968,,50.5,-0.1721,,36,-0.1,-0.4706,4,,,16,-0.4286,-0.7333,117,0.2447,0.5195,128.5571058,0.0601,0.1103,2970.5,-0.0685,-0.0273,658145,0.054,0.3827,173,0.109,-0.1478,2.0893,0.5732,1.4782
202007,28546,"jacksonville, nc",*,211950,0.0151,0.1039,140,-0.1716,,58.5,0.2188,0.1939,80,-0.0476,-0.375,4,-0.8333,-0.5,28,-0.5,-0.6111,303,-0.0502,0.2072,106.1697436,0.0067,0.0573,1892,-0.0034,0.0244,208605,0.0106,0.0851,443,-0.0922,-0.1415,2.1643,0.2767,1.2171
202007,60623,"chicago, il",,151550,0.1433,0.0864,16,-0.1579,-0.3043,61,0.0702,0.1845,12,2,0.5,0,,,4,0,-0.5,19,0.3571,0.0556,86.89943978,0.37,0.217,1479.5,0.0361,0.0051,165390,0.2049,0.2322,35,0.0606,-0.1463,1.1875,0.4507,0.4049
202007,19342,"glen mills, pa",*,600050,0.0178,,39,-0.3158,,83.5,0.0373,,12,-0.5,-0.625,0,,,16,0,-0.2,21,-0.16,0.6154,189.7634941,-0.0092,-0.0132,2938,0.0389,-0.173,626179,-0.0028,-0.0902,60,-0.2683,-0.3103,0.5385,0.0999,0.3628
202007,8080,"sewell, nj",*,292550,0.0177,,66,-0.2143,,42,-0.2,,60,0.1538,0,4,,0,20,0.25,-0.6875,11,-0.3125,0,129.9211073,0.0266,0.0853,2063,0.0173,-0.0022,308415,0.0737,0.1438,77,-0.23,-0.6419,0.1667,-0.0238,0.1127
202007,68467,"york, ne",*,182500,0.1145,0.0796,45,-0.1818,,113.5,0.3593,0.5986,8,-0.6,0,0,,,4,0,-0.75,26,0.1304,4.2,88.1055815,0.0188,0.0125,2076.5,0.0034,0.0638,196260,0.0869,0.024,71,-0.0897,-0.0533,0.5778,0.1596,0.5063
202007,70131,"new orleans, la",*,275050,-0.0248,,51,-0.0893,,66.5,0.0556,,24,-0.1429,0,0,,,12,-0.4,-0.5714,80,0.0256,0.2121,119.47393,0.0345,0.0343,2657.5,0.0122,-0.0539,386290,0.0197,-0.0066,131,-0.0224,-0.1914,1.5686,0.1758,0.8811
202007,69357,"mitchell, ne",,248550,0.3044,0.1696,13,0,0.0833,94,0.3926,0.3056,0,,-1,0,,,4,,,5,-0.5455,0.6667,186.9176524,0.3046,0.296,1602,0.0839,0.2496,310277,0.2608,-0.0635,18,-0.25,0.2,0.3846,-0.4615,0.1346
202007,54859,"minong, wi",*,252500,-0.2111,,44,-0.0833,,85,-0.0909,,12,2,0,0,,,4,-0.5,-0.6667,7,0.75,-0.3,135.1996083,-0.1891,-0.1648,1704,-0.0779,-0.1088,363745,-0.1637,0.003,51,-0.0192,-0.5,0.1591,0.0758,0.0504
202007,58854,"watford city, nd",,364877,-0.0358,-0.0271,71,0.1833,0.5106,96.5,0.0604,0.1029,16,1,3,0,,,8,-0.5,0,22,-0.0435,21,154.0749355,-0.0078,0.01,2134,0.0116,-0.0456,458572,-0.0609,-0.1094,93,0.1205,0.9375,0.3099,-0.0735,0.2886
202007,75570,"new boston, tx",*,177300,0.3128,,17,-0.3462,,94,-0.0208,,4,-0.5,0,0,,,8,1,0,2,-0.5,1,85.5238414,0.024,0.0897,2012,0.315,0.215,229065,0.2239,0.1112,19,-0.3667,-0.6275,0.1176,-0.0362,0.0976
202007,32771,"sanford, fl",,314420,0.0159,-0.0754,145,0.0821,-0.2287,44,-0.3282,-0.0833,92,0.6429,0,8,1,1,40,-0.1667,-0.4737,145,0.014,-0.0705,163.9444276,0.0218,0.051,2058,0.0267,-0.1021,508817,0.0675,0.1425,290,0.0469,-0.157,1,-0.0672,0.1702
202007,85298,"gilbert, az",*,539653,0.0181,0.0283,64,-0.1688,,41.5,0.0779,-0.2315,56,-0.2632,0,4,,,40,0,-0.5238,139,-0.0733,0.2752,206.1760187,-0.0004,0.1453,2890,-0.0005,-0.0779,654856,-0.0026,0.0554,203,-0.1057,-0.1976,2.1719,0.2238,1.4149
202007,27306,"mount gilead, nc",,307300,0.1563,-0.2317,32,-0.2381,-0.36,100.5,0.1893,0.0806,0,-1,-1,0,,,8,-0.5,-0.5,18,0.6364,0.0588,164.8840012,-0.0119,-0.1814,2055,0.0221,-0.0196,451548,0.1413,-0.0933,50,-0.0566,-0.2537,0.5625,0.3006,0.2225
202007,80018,"aurora, co",,435545,0.0117,0.0199,59,-0.1061,-0.1194,27,-0.2987,-0.069,32,-0.4286,-0.2727,8,-0.7778,-0.3333,8,-0.5,-0.7778,116,-0.0413,0.9016,194.8468708,0.0082,0.1862,2285,0.0142,-0.1423,439061,0.0015,0.0258,175,-0.0642,0.3672,1.9661,0.1328,1.0557
202007,13452,"saint johnsville, ny",*,112050,0.4458,-0.2999,15,-0.1176,-0.3182,155,-0.0549,,4,,0,0,,,0,,,13,0.1818,0.4444,51.13232137,0.2018,-0.5459,1840,-0.0341,0.0676,141927,-0.0478,-0.3458,28,0,-0.0968,0.8667,0.2196,0.4576
202007,66220,"lenexa, ks",*,575050,0.0139,0.0114,48,-0.0769,,64.5,0.0157,-0.0915,20,-0.1667,-0.1667,0,,,16,-0.2,-0.3333,54,0.1489,8,145.1846444,0.0133,0.0121,3734,-0.004,-0.0064,599134,0.0035,0.0356,102,0.0303,0.3247,1.125,0.2212,1.0405
202007,47546,"jasper, in",*,349500,0.1896,0.3071,41,-0.2545,-0.3279,120.5,0.2819,,8,-0.5,-0.6,0,,,12,0,0,0,-1,,99.19616073,0.0485,0.0212,3137,0.112,0.2235,371534,0.1157,0.3499,41,-0.2679,-0.3279,0,-0.0182,0
202007,60525,"la grange, il",,422050,-0.0029,-0.137,141,-0.0724,-0.0473,43.5,-0.044,-0.1471,68,-0.2917,-0.0556,0,-1,,52,0.0833,0.3,112,0.2308,0.4177,187.7843802,-0.0263,-0.0476,1771,-0.0023,0.0178,507865,0.0205,-0.0586,253,0.0412,0.1145,0.7943,0.1956,0.2605
202007,39180,"vicksburg, ms",*,150000,0.0003,,65,-0.0845,-0.2857,118.5,0.2474,,16,0.3333,-0.2,0,,,8,-0.3333,0,47,0.093,-0.0408,83.24074074,-0.0106,0.1313,1882,-0.0236,0.0663,192915,-0.0042,0.179,112,-0.0175,-0.2,0.7231,0.1174,0.1846
202007,60467,"orland park, il",*,472500,-0.0347,0.0522,88,-0.1776,,55.5,-0.2071,0.099,44,0,-0.2667,0,,,36,-0.1818,-0.3077,100,0.1628,0.7544,155.5398352,0.0199,0.1005,2571.5,-0.1013,-0.1428,545947,0.0025,0.0269,188,-0.0259,-0.0553,1.1364,0.3326,0.735
202007,47620,"mount vernon, in",,220450,-0.1111,-0.2253,14,0.2727,-0.2632,41.5,-0.2719,-0.2655,12,2,2,0,,,0,-1,-1,0,,,97.74969443,-0.0146,0.1345,2394,-0.1376,-0.1477,253760,-0.1351,-0.0947,14,0.2727,-0.2632,0,0,0
202007,48202,"detroit, mi",,199050,-0.0293,-0.0097,65,-0.0152,0,70.5,-0.0662,0.3302,20,0.25,-0.1667,0,-1,,16,-0.2,-0.2,2,-0.3333,1,126.6548647,-0.0491,-0.0703,1506.5,0.0207,-0.0543,256938,-0.0343,-0.0824,67,-0.029,0.0152,0.0308,-0.0147,0.0154
202007,10510,"briarcliff manor, ny",*,749161,0.0001,-0.1625,88,-0.0435,,105.5,0.3613,0.6231,24,-0.1429,2,0,,,12,2,0.5,15,0,,280.500311,-0.0019,-0.0469,2928,0.0323,-0.1202,1037495,0.009,-0.0124,103,-0.0374,0.5846,0.1705,0.0074,0.1705
202007,31705,"albany, ga",*,64000,-0.0938,0.1073,47,-0.1296,,148,0.287,,4,-0.5,-0.6667,0,,,4,0,-0.5,3,2,2,48.57142857,0.0283,0.1579,1345,-0.0285,0.0687,90495,-0.0384,0.1699,50,-0.0909,-0.4253,0.0638,0.0453,0.0522
202007,55105,"saint paul, mn",,577500,0.0266,0.2158,72,-0.04,-0.1529,43,0.2464,0.2836,56,0.0769,0.2727,0,,,24,-0.25,0.2,55,0.4103,0.2222,233.8897508,0.0017,0.0644,2427,0.0172,0.177,666030,0.0182,0.0733,127,0.114,-0.0231,0.7639,0.2439,0.2345
202007,8010,"beverly, nj",*,211050,0.1405,0.1887,21,-0.25,-0.3824,77,0.4808,,4,-0.6667,-0.6667,0,,,4,-0.5,-0.6667,8,0,1,111.2846087,-0.0119,0.049,1758,0.0933,0.1697,222778,0.0586,0.1089,29,-0.1944,-0.2368,0.381,0.0952,0.2633
202007,30339,"atlanta, ga",*,435050,0.0091,,258,-0.0301,0.0531,46,-0.2203,-0.2977,156,0.0833,1.0526,16,0,,64,0,-0.1111,161,0.0662,0.4636,194.859712,-0.005,0.0865,2099,0.0639,-0.0659,603098,-0.0217,-0.1297,419,0.0048,0.1803,0.624,0.0564,0.1751
202007,19380,"west chester, pa",,527905,0.0102,0.0665,69,-0.1882,-0.4153,36.5,0.1231,-0.3364,48,-0.2941,-0.1429,0,,,32,0.1429,-0.2,50,0.1905,0.25,185.2571639,-0.0002,-0.0072,2644,-0.0327,0.0034,567386,0.0184,0.0194,119,-0.063,-0.2468,0.7246,0.2305,0.3857
202007,11385,"ridgewood, ny",,745050,-0.0229,-0.1235,68,0.1148,0.1148,53.5,-0.4456,0.049,24,0.2,1,0,,,16,3,0.3333,22,0.1,4.5,458.2489843,-0.0863,,1000,-0.001,,865090,0.0242,-0.1183,90,0.1111,0.3846,0.3235,-0.0043,0.258
202007,72658,"norfork, ar",*,279950,0,-0.2362,15,-0.1176,,157.5,0.117,0.2257,0,-1,,0,,,0,,,6,0.5,2,128.6222222,0.0538,,1900,0.0556,,274013,0.0549,-0.3414,21,0,-0.16,0.4,0.1647,0.313
202007,83128,"alpine, wy",*,869050,0.0876,0.2432,38,-0.0732,,60.5,-0.1103,-0.032,4,-0.75,0,0,,,8,,1,17,1.4286,0.7,279.1116447,0.0209,0.1255,2520,0.0443,-0.2083,1397333,0.0812,0.079,55,0.1458,-0.1406,0.4474,0.2766,0.2622
202007,15237,"pittsburgh, pa",*,267000,-0.1099,0.0228,51,0.2439,,27.5,-0.3373,-0.3678,64,0.6,0.3333,0,,,12,0,-0.7273,114,0.0459,0.3571,145.4699712,-0.0399,,1485,-0.0934,,373474,-0.0859,0.1393,165,0.1,-0.0782,2.2353,-0.4232,1.3511
202007,75455,"mount pleasant, tx",*,269950,0.0907,0.08,74,-0.1294,,59,0.2292,-0.1862,28,-0.125,0.4,0,,,4,-0.8,-0.5,50,-0.0196,0.7857,113.4538057,-0.0437,0.0512,2370,0.0431,0.032,313084,0.0074,0.0234,124,-0.0882,0.1589,0.6757,0.0757,0.3212
202007,30360,"atlanta, ga",*,394995,-0.015,-0.0707,64,0.0159,,43,-0.1224,0.0238,44,-0.0833,-0.3125,0,-1,-1,24,0.5,-0.4545,97,0.2125,1.0208,162.6377727,0.0188,0.0769,2390.5,-0.0704,-0.0052,386522,-0.0185,-0.0665,161,0.1259,0.0952,1.5156,0.2458,1.0308
202007,10512,"carmel, ny",*,334950,-0.0219,-0.0205,313,-0.0126,,105.5,0.3613,,64,-0.2,0.4545,0,,,36,0.5,-0.4706,62,0.0877,2.6471,188.0306628,-0.0009,-0.0198,1700,-0.0644,-0.0766,466604,0.0123,0.0618,375,0.0027,0.4423,0.1981,0.0183,0.1281
202007,37069,"franklin, tn",,1219550,-0.0105,0.3703,55,-0.0179,-0.4022,48,-0.0495,-0.0204,28,0,0,0,,,16,0,-0.5,30,0.0345,-0.0323,265.6544703,0.0341,0.2924,4556,-0.0187,0.0109,2059231,0.077,0.2713,85,0,-0.3089,0.5455,0.0276,0.2085
202007,28273,"charlotte, nc",,300000,0.0712,0.1109,24,-0.2258,-0.4783,35,0.3725,0.1111,20,-0.5,-0.5833,0,-1,,8,0,0,54,0.0588,-0.0182,140.7878317,0.0146,0.0162,2030,0.097,0.0209,289380,0.0448,-0.0745,78,-0.0488,-0.2277,2.25,0.6048,1.0543
202007,77983,"seadrift, tx",,285050,0.1176,0.5078,20,-0.0909,-0.2308,147.5,0.0806,0.166,0,,-1,0,,,0,-1,,7,-0.2222,0.4,165.6242841,0.0766,0.369,1746,0,0.2616,307185,0.0652,0.4514,27,-0.129,-0.129,0.35,-0.0591,0.1577
202007,46260,"indianapolis, in",,414500,0.2245,0.1676,80,-0.0123,0,60,0.0526,0.2371,24,-0.3333,-0.25,0,,,40,-0.2308,0,74,0.1045,0.1563,139.7429862,0.0695,0.1584,2959,0.0545,-0.014,526272,0.1108,0.0283,154,0.0405,0.0694,0.925,0.0978,0.125
202007,31220,"macon, ga",*,304050,0.0667,0.4221,68,0.0968,,36,-0.55,-0.5263,28,-0.3636,-0.125,4,,,24,0.5,-0.1429,28,0.1667,1,109.9790844,0.1385,0.2783,2519,0.1534,0.0978,369972,0.0249,0.3999,96,0.1163,-0.3846,0.4118,0.0247,0.3132
202007,73010,"blanchard, ok",*,294500,0.019,,44,-0.2542,,48.5,0.3662,,16,-0.5556,-0.6,0,,,8,-0.3333,-0.7143,2,,,128.0670187,0.0059,0.0516,2270,0.0265,0.0058,337903,0.0384,0.074,46,-0.2203,-0.4831,0.0455,0.0455,0.0455
202007,92325,"crestline, ca",*,317050,0.0584,,90,-0.2308,,42.5,-0.0957,,52,-0.2778,-0.1875,0,,,20,-0.375,-0.8,146,0.3645,0.3905,215.024548,0.035,0.1314,1500,0.006,-0.0542,370593,0.0521,0.2006,236,0.0536,-0.287,1.6222,0.7077,1.1576
202007,7936,"east hanover, nj",,564050,-0.0274,-0.0342,32,0.0323,-0.4074,48,-0.411,-0.0943,16,0,0.3333,0,,,0,-1,-1,0,,,0,,,0,,,574379,-0.0135,-0.0459,32,0.0323,-0.4074,0,0,0
